             t          Imag Ierr
 31.4292693426 19.2934571394 0.08
  71.812162011 19.2851159569 0.08
 65.2103005608 19.0982454321 0.08
 93.7214786359 18.9807757138 0.08
 70.7054139442 19.4930529551 0.08
  18.870760963 19.2964954904 0.08
 77.4472848107 18.8501721085 0.08
 45.8394670822 19.1877756028 0.08
 74.7395970229 19.3146410811 0.08
 96.8075682225 19.2188939344 0.08
 76.8902911612 18.8211172131 0.08
 59.4246335105 19.2722278531 0.08
  4.1715916055 19.4259249127 0.08
 43.2794342162 19.3832865904 0.08
 52.3664570761 18.9806256235 0.08
  76.570966129 18.8609589593 0.08
 92.2395781335 18.9196573167 0.08
 6.82507758249 18.8996012022 0.08
 94.1858222887 18.9598794815 0.08
 92.8102993773 19.0270009994 0.08
 86.6523755542 19.5091965722 0.08
 85.8243762843 19.4016148757 0.08
 84.5305614348  19.245103664 0.08
 91.4945160143 18.9022732234 0.08
 87.8842272704 19.2227834177 0.08
 92.9669020488  18.919054882 0.08
 82.8708493334 19.1838962236 0.08
 97.8151101765 19.3298385116 0.08
 97.5590920081 19.3497626739 0.08
 75.8055930934 19.0753615761 0.08
 88.9796041084 19.2905012579 0.08
 88.5108369898 19.2000466694 0.08
  93.098257465 18.9216097634 0.08
 55.6204512019 19.2144705879 0.08
 86.1420507087 19.4002500271 0.08
 93.4450271589 19.0257807348 0.08
 40.7078231371 19.0691654154 0.08
 42.9829233187 19.3990348864 0.08
 88.7726412397 19.4239606799 0.08
 87.1819325067 19.2832670347 0.08
 95.3011966819 19.0980440036 0.08
 85.0543495515 19.3381654461 0.08
 81.3526720923  19.073849412 0.08
 42.6932113515 19.2806687641 0.08
 83.1682030774  19.261033072 0.08
  50.100329931 18.7632767166 0.08
 48.6406279942 18.8508400329 0.08
 21.2531586638 18.8816732847 0.08
 35.9404205649 18.8495100477 0.08
 39.9401421313  19.009802418 0.08
 95.4889089725 19.1494145282 0.08
 34.6310143561 18.8474736808 0.08
 67.2004615578 19.1969941743 0.08
 26.9547384497 19.0140186576 0.08
 3.56810270047 19.3544202136 0.08
 95.8447125432  19.063502482 0.08
 99.2179073599 19.4654355395 0.08
 77.1050497075 18.8129802003 0.08
 81.4451649077 19.0197009018 0.08
 74.1571936898 19.2322693954 0.08
 51.8440297349 18.9315743512 0.08
  97.528777406 19.3481393978 0.08
 10.8407606307 18.9004880959 0.08
 70.3567391216  19.256422624 0.08
 7.16886370265 18.9482575024 0.08
 87.4045910383 19.2979298254 0.08
 87.0309525709 19.2683671652 0.08
