             t          Imag Ierr
 73.8927680666 23.8350822507 0.08
  86.181719576 23.9743839011 0.08
 87.8818186585 23.8642080871 0.08
 31.2658950518 23.8921996087 0.08
 24.8175936419 23.9556887996 0.08
 17.3570025687 23.9325781669 0.08
 79.4161206201 23.5732899536 0.08
 46.9817266489 23.6367440247 0.08
 39.2844867511 23.9580257944 0.08
  94.514992111 23.6853024709 0.08
 93.4503450496 23.6900497133 0.08
 1.49646576927 23.8101297151 0.08
 90.3886658582 23.6543947612 0.08
 69.7294032424 24.0473418194 0.08
 44.6601955269 23.7754851187 0.08
 50.2189834573 23.6416066281 0.08
 86.2321367491 23.8228341845 0.08
 86.1509893099 24.1544902547 0.08
 91.6268088543 23.5011981153 0.08
 59.4377407456  23.942198553 0.08
 70.9086260161  24.053212884 0.08
   69.06243493 23.9610141705 0.08
  94.828054861 23.8434944161 0.08
 48.1852328075 23.5929627873 0.08
 19.2628395438 23.5652895673 0.08
 40.3259918848 23.8904870151 0.08
 33.2613116785 23.7052439788 0.08
 42.4464770544 24.0810709373 0.08
 77.8895371825 23.5368879056 0.08
 10.3505520638 23.7688636162 0.08
 86.0320047439 23.9250312902 0.08
 73.0988659093 24.0207463668 0.08
 87.0676154733 24.0779095912 0.08
  2.9211402589 23.9474965185 0.08
 19.1104508341  23.557424906 0.08
 10.3473349044 23.7712038625 0.08
 21.4852454607 23.4652898775 0.08
  67.369897337 23.9419116957 0.08
 50.6509985757 23.7141085138 0.08
 60.3767657746  23.742111573 0.08
  95.397522528 23.7370419294 0.08
 72.3360410483 23.9925127156 0.08
 51.7796030562 23.7037073382 0.08
 90.9263329298 23.5699023026 0.08
 89.2134260709 23.6903743595 0.08
 3.34578131959 23.8597103221 0.08
 35.3372459387 23.4846889314 0.08
 48.1740792094 23.6318502288 0.08
 12.1502369434 23.8408847989 0.08
 88.2003125878  24.075354366 0.08
 17.8829615298 23.8469909692 0.08
 3.58850772108 23.9305574597 0.08
 51.0340658627 23.7308662911 0.08
 84.9602092704 24.1410861259 0.08
 53.9927421382 23.9941166748 0.08
 40.7511546105 24.1023242833 0.08
 59.9288216366 23.9580003309 0.08
 61.4905262088  23.498477269 0.08
 86.9144865404 23.8916199369 0.08
  16.227927264 24.0849431608 0.08
 61.1033902135 23.6618185539 0.08
 90.7908507897 23.6296026518 0.08
 64.1439445634 23.6563333978 0.08
